03/12/2025,13:21:36,0.0,0.0,0.0,28.96,67.58,0.90  pF
03/12/2025,13:21:36,0.0,0.0,0.0,28.96,67.58,0.97  pF
03/12/2025,13:21:37,0.0,0.0,0.0,29.77,67.58,1.06  pF
03/12/2025,13:21:37,0.0,0.0,0.0,29.06,70.2,0.83  pF
03/12/2025,13:21:38,0.0,0.0,0.0,28.91,67.58,1.04  pF
03/12/2025,13:21:38,0.0,0.0,0.0,28.98,67.58,0.94  pF
03/12/2025,13:21:38,0.0,0.0,0.0,28.89,67.58,1.00  pF
03/12/2025,13:21:39,0.0,0.0,0.0,28.93,67.58,1.05  pF
03/12/2025,13:21:39,0.0,0.0,0.0,29.72,67.58,0.97  pF
03/12/2025,13:21:40,0.0,0.0,0.0,29.01,67.58,0.97  pF
03/12/2025,13:21:40,0.0,0.0,0.0,28.89,65.0,0.87  pF
03/12/2025,13:21:41,0.0,0.0,0.0,28.96,67.58,1.15  pF
03/12/2025,13:21:41,0.0,0.0,0.0,29.01,65.0,1.25  pF
03/12/2025,13:21:42,0.0,0.0,0.0,29.69,50.61,1.23  pF
03/12/2025,13:21:42,0.0,0.0,0.0,29.01,67.58,1.11  pF
03/12/2025,13:21:42,0.0,0.0,0.0,28.93,67.58,1.11  pF
03/12/2025,13:21:43,0.0,0.0,0.0,28.89,65.0,1.34  pF
03/12/2025,13:21:43,0.0,0.0,0.0,29.89,65.0,1.27  pF
03/12/2025,13:21:44,0.0,0.0,0.0,29.01,65.0,1.37  pF
03/12/2025,13:21:44,0.0,0.0,0.0,28.96,65.0,1.18  pF
03/12/2025,13:21:45,0.0,0.0,0.0,28.76,65.0,1.23  pF
03/12/2025,13:21:45,0.0,0.0,0.0,29.08,65.0,1.29  pF
03/12/2025,13:21:45,0.0,0.0,0.0,29.79,67.58,1.18  pF
03/12/2025,13:21:46,0.0,0.0,0.0,28.91,65.0,1.37  pF
03/12/2025,13:21:46,0.0,0.0,0.0,28.91,65.0,1.22  pF
03/12/2025,13:21:47,0.0,0.0,0.0,29.77,65.0,1.32  pF
03/12/2025,13:21:47,0.0,0.0,0.0,29.79,65.0,1.09  pF
03/12/2025,13:21:48,0.0,0.0,0.0,29.13,60.0,0.98  pF
03/12/2025,13:21:48,0.0,0.0,0.0,29.84,65.0,1.43  pF
03/12/2025,13:21:48,0.0,0.0,0.0,28.98,65.0,1.22  pF
03/12/2025,13:21:49,0.0,0.0,0.0,28.93,65.0,1.54  pF
03/12/2025,13:21:49,0.0,0.0,0.0,29.74,60.0,1.15  pF
03/12/2025,13:21:50,0.0,0.0,0.0,29.84,65.0,1.22  pF
03/12/2025,13:21:50,0.0,0.0,0.0,28.81,65.0,0.26  pF
03/12/2025,13:21:51,0.0,0.0,0.0,29.84,65.0,0.17  pF
03/12/2025,13:21:51,0.0,0.0,0.0,29.01,67.58,0.31  pF
03/12/2025,13:21:51,0.0,0.0,0.0,29.01,65.0,0.12  pF
03/12/2025,13:21:52,0.0,0.0,0.0,28.81,65.0,0.40  pF
03/12/2025,13:21:52,0.0,0.0,0.0,29.81,65.0,0.40  pF
03/12/2025,13:21:53,0.0,0.0,0.0,28.96,65.0,0.26  pF
03/12/2025,13:21:53,0.0,0.0,0.0,29.69,65.0,0.50  pF
03/12/2025,13:21:54,0.0,0.0,0.0,29.01,65.0,0.24  pF
03/12/2025,13:21:54,0.0,0.0,0.0,28.93,67.58,0.30  pF
03/12/2025,13:21:55,0.0,0.0,0.0,28.89,65.0,0.31  pF
03/12/2025,13:21:55,0.0,0.0,0.0,28.76,65.0,0.17  pF
03/12/2025,13:21:55,0.0,0.0,0.0,28.98,65.0,0.31  pF
03/12/2025,13:21:56,0.0,0.0,0.0,29.01,60.0,0.13  pF
03/12/2025,13:21:56,0.0,0.0,0.0,29.67,65.0,0.46  pF
03/12/2025,13:21:57,0.0,0.0,0.0,28.76,65.0,0.26  pF
03/12/2025,13:21:57,0.0,0.0,0.0,29.03,65.0,0.45  pF
03/12/2025,13:21:58,0.0,0.0,0.0,29.08,65.0,0.35  pF
03/12/2025,13:21:58,0.0,0.0,0.0,28.96,65.0,0.30  pF
03/12/2025,13:21:58,0.0,0.0,0.0,28.93,65.0,0.22  pF
03/12/2025,13:21:59,0.0,0.0,0.0,29.13,65.0,0.31  pF
03/12/2025,13:21:59,0.0,0.0,0.0,28.93,65.0,0.09  pF
03/12/2025,13:22:00,0.0,0.0,0.0,29.11,65.0,0.42  pF
03/12/2025,13:22:00,0.0,0.0,0.0,29.06,52.88,0.26  pF
03/12/2025,13:22:01,0.0,0.0,0.0,28.93,65.0,0.47  pF
03/12/2025,13:22:01,0.0,0.0,0.0,28.84,65.0,0.24  pF
03/12/2025,13:22:01,0.0,0.0,0.0,29.03,65.0,0.34  pF
03/12/2025,13:22:02,0.0,0.0,0.0,29.06,70.2,0.27  pF
03/12/2025,13:22:02,0.0,0.0,0.0,29.03,65.0,0.22  pF
03/12/2025,13:22:03,0.0,0.0,0.0,28.86,65.0,0.27  pF
03/12/2025,13:22:03,0.0,0.0,0.0,29.72,65.0,0.24  pF
03/12/2025,13:22:04,0.0,0.0,0.0,28.91,65.0,0.19  pF
03/12/2025,13:22:04,0.0,0.0,0.0,29.86,67.58,0.32  pF
03/12/2025,13:22:05,0.0,0.0,0.0,29.72,65.0,0.13  pF
